_Id,_Iteration,_Segment,Sample Number,Hall Voltage [Volts],Type,Mobility [cm²/(V·s)],Carrier Concentration [1/cm³],Hall Coefficient [cm³/C],V.Over,I.Over,Compliance
31,0,0,31,0.005847325,P,193.760579898233,2.66777195524248E+17,23.3959620001796,False,False,False
32,0,0,32,0.005847555,P,193.764378229586,2.66771965934602E+17,23.3964206363792,False,False,False
33,0,0,33,0.005817085,P,192.758085073916,2.68164648391174E+17,23.2749139994591,False,False,False
34,0,0,34,0.00582915,P,193.152921688525,2.6761647536328E+17,23.3225892409171,False,False,False
35,0,0,35,0.00586102,P,194.211345620297,2.66158004020339E+17,23.4503905000836,False,False,False
36,0,0,36,0.0058651325,P,194.344745615577,2.65975310753446E+17,23.4664981171336,False,False,False
37,0,0,37,0.005868835,P,194.462878624236,2.65813735115409E+17,23.480762295033,False,False,False
38,0,0,38,0.0058533225,P,193.956678207715,2.66507472627702E+17,23.4196402354498,False,False,False
39,0,0,39,0.00581754,P,192.76919485405,2.68149193378843E+17,23.276255469401,False,False,False
40,0,0,40,0.005813635,P,192.641278227253,2.6832724836587E+17,23.2608099513224,False,False,False
41,0,0,41,0.00581211,P,192.591309133265,2.68396867652189E+17,23.2547763451847,False,False,False
42,0,0,42,0.0058034375,P,192.300872108645,2.68802234444359E+17,23.2197070158349,False,False,False
43,0,0,43,0.0058596775,P,194.165937869405,2.66220247874628E+17,23.4449076613403,False,False,False
44,0,0,44,0.005842785,P,193.60976200202,2.66985009298566E+17,23.3777512280473,False,False,False
45,0,0,45,0.005861675,P,194.23220462837,2.66129420748245E+17,23.4529091576995,False,False,False
46,0,0,46,0.0058594525,P,194.162036387091,2.66225597291064E+17,23.4444365699965,False,False,False
47,0,0,47,0.00588523,P,195.015150652506,2.65060965445242E+17,23.5474473524061,False,False,False
48,0,0,48,0.005865445,P,194.36207500707,2.65951596300474E+17,23.4685905849878,False,False,False
49,0,0,49,0.0057849375,P,191.692914355961,2.69654745883909E+17,23.146298087729,False,False,False
50,0,0,50,0.0059019475,P,195.564755372468,2.64316052296608E+17,23.6138103409464,False,False,False
51,0,0,51,0.0058503275,P,193.850871752567,2.666529360486E+17,23.4068644489337,False,False,False
52,0,0,52,0.00588157,P,194.892073165497,2.65228355719261E+17,23.5325861447721,False,False,False
53,0,0,53,0.00590308,P,195.612768992946,2.64251175291459E+17,23.6196078299959,False,False,False
54,0,0,54,0.0059084825,P,195.783803393733,2.64020328609355E+17,23.6402596795292,False,False,False
55,0,0,55,0.0058978225,P,195.436579440386,2.64489402426171E+17,23.5983335125952,False,False,False
56,0,0,56,0.0058614775,P,194.220157534255,2.66145928232427E+17,23.4514545101326,False,False,False
57,0,0,57,0.00585979,P,194.167543821634,2.66218045977277E+17,23.4451015748666,False,False,False
58,0,0,58,0.00589412,P,195.314636726179,2.64654533704356E+17,23.583609325099,False,False,False
59,0,0,59,0.0058518425,P,193.904897029425,2.66578641902781E+17,23.413387826006,False,False,False
60,0,0,60,0.005901885,P,195.560557132117,2.64321726561052E+17,23.6133034170315,False,False,False
61,0,0,61,0.0058990275,P,195.465741124498,2.64449943048993E+17,23.6018546914319,False,False,False
62,0,0,62,0.00587172,P,194.566077048359,2.6567274672221E+17,23.493223170256,False,False,False
63,0,0,63,0.0058696225,P,194.492328074289,2.65773486389954E+17,23.4843182206744,False,False,False
64,0,0,64,0.0058765425,P,194.727254102524,2.65452847608005E+17,23.5126847771346,False,False,False
65,0,0,65,0.0058543775,P,193.979820289923,2.66475677888272E+17,23.4224345668677,False,False,False
66,0,0,66,0.0059381775,P,196.763807785557,2.62705345511193E+17,23.7585920334227,False,False,False
67,0,0,67,0.0059351125,P,196.657236741581,2.62847708860709E+17,23.7457239252838,False,False,False
68,0,0,68,0.00596409,P,197.628862906038,2.6155543956643E+17,23.8630446353785,False,False,False
69,0,0,69,0.00593823750000001,P,196.764009833182,2.62705075751538E+17,23.7586164300186,False,False,False
70,0,0,70,0.005972445,P,197.900219857031,2.61196799810256E+17,23.8958101076807,False,False,False
71,0,0,71,0.0058653125,P,194.349563071333,2.65968717868587E+17,23.4670798093016,False,False,False
72,0,0,72,0.0059223575,P,196.239434215857,2.63407323379991E+17,23.6952756244966,False,False,False
73,0,0,73,0.00589352,P,195.28470396956,2.64695099296972E+17,23.5799950417562,False,False,False
74,0,0,74,0.00589037,P,195.182011026764,2.64834365813121E+17,23.567595201765,False,False,False
75,0,0,75,0.00591607,P,196.031193694074,2.63687136390504E+17,23.6701312564466,False,False,False
76,0,0,76,0.00595275,P,197.2462736857,2.62062766218687E+17,23.8168482270822,False,False,False
77,0,0,77,0.005867965,P,194.443556941828,2.65840148788612E+17,23.4784292645082,False,False,False
78,0,0,78,0.00586144,P,194.219308358218,2.66147091889875E+17,23.4513519748784,False,False,False
79,0,0,79,0.0058936025,P,195.29211606768,2.64685053084727E+17,23.5808900285798,False,False,False
80,0,0,80,0.005872655,P,194.589726181994,2.6564045863376E+17,23.4960787264902,False,False,False
81,0,0,81,0.0058718125,P,194.561450022197,2.65679064904715E+17,23.4926644718441,False,False,False
82,0,0,82,0.0058939,P,195.302584602016,2.64670865537891E+17,23.5821540701699,False,False,False
83,0,0,83,0.00591322,P,195.940618862014,2.63809027493195E+17,23.6591946390492,False,False,False
84,0,0,84,0.0059312275,P,196.534327752819,2.63012089030138E+17,23.730883063267,False,False,False
85,0,0,85,0.00591036,P,195.842597969126,2.63941066164531E+17,23.6473589339412,False,False,False
86,0,0,86,0.00590268,P,195.588768001073,2.64283601950594E+17,23.61670978802,False,False,False
87,0,0,87,0.00584596,P,193.712151252597,2.66843890660213E+17,23.3901143981873,False,False,False
88,0,0,88,0.0058876725,P,195.094529922558,2.6495311851604E+17,23.5570321419784,False,False,False
89,0,0,89,0.0059067475,P,195.7271003502,2.64096816516037E+17,23.6334129708101,False,False,False
90,0,0,90,0.0059321725,P,196.562372150292,2.6297456396629E+17,23.7342693333635,False,False,False
91,0,0,91,0.0059037325,P,195.62638756275,2.64232779393434E+17,23.6212522281589,False,False,False
92,0,0,92,0.005951825,P,197.220747582213,2.62096684766165E+17,23.8137660328221,False,False,False
93,0,0,93,0.0059441825,P,196.97017891904,2.62430101815813E+17,23.7835106788946,False,False,False
94,0,0,94,0.005974565,P,197.972823683617,2.61101009454765E+17,23.9045767844153,False,False,False
95,0,0,95,0.00595296,P,197.255210071985,2.62050893811823E+17,23.8179272667612,False,False,False
96,0,0,96,0.0059491425,P,197.12450996622,2.62224642269298E+17,23.8021456526191,False,False,False
97,0,0,97,0.005959215,P,197.464977082762,2.61772517192949E+17,23.8432559534095,False,False,False
98,0,0,98,0.005964725,P,197.639629363595,2.61541191282582E+17,23.864344650232,False,False,False
99,0,0,99,0.005901925,P,195.569154601195,2.6431010664136E+17,23.6143415335563,False,False,False
