_Id,_Iteration,_Segment,Sample Number,Hall Voltage [Volts],Type,Mobility [cm²/(V·s)],Carrier Concentration [1/cm³],Hall Coefficient [cm³/C],V.Over,I.Over,Compliance
58,0,0,58,3.572505E-05,P,322.155271260372,4.36654220998912E+17,14.2939397556295,False,False,False
59,0,0,59,3.54333525E-05,P,319.486957668926,4.40301100361858E+17,14.1755474239565,False,False,False
60,0,0,60,3.556336E-05,P,320.593205804917,4.38781784722193E+17,14.2246313459696,False,False,False
61,0,0,61,3.55691225E-05,P,320.652407440822,4.38700773013383E+17,14.2272581060835,False,False,False
62,0,0,62,3.526396E-05,P,317.894195125429,4.42507164867818E+17,14.1048769930407,False,False,False
63,0,0,63,3.57642325E-05,P,322.477509176366,4.36217891201699E+17,14.308237362309,False,False,False
64,0,0,64,3.57368075E-05,P,322.294662688912,4.36465369420871E+17,14.3001245145322,False,False,False
65,0,0,65,3.59162875E-05,P,323.918409982304,4.34277443571595E+17,14.3721697301803,False,False,False
66,0,0,66,3.58983325E-05,P,323.754430577091,4.34497402127119E+17,14.3648940095935,False,False,False
67,0,0,67,3.58268925E-05,P,323.109952491911,4.35364054644563E+17,14.336298696261,False,False,False
68,0,0,68,3.555142E-05,P,320.601181233874,4.38770869375786E+17,14.2249852135334,False,False,False
69,0,0,69,3.58758125E-05,P,323.534217123592,4.34793142634289E+17,14.3551231999296,False,False,False
70,0,0,70,3.54772E-05,P,319.931420413062,4.3968941478543E+17,14.1952681122552,False,False,False
71,0,0,71,3.6012865E-05,P,324.787529477695,4.33115333089017E+17,14.410732320384,False,False,False
72,0,0,72,3.58141425E-05,P,322.992000196367,4.3552304368953E+17,14.3310651857245,False,False,False
73,0,0,73,3.6020075E-05,P,324.858801797563,4.3302030985311E+17,14.4138946533871,False,False,False
74,0,0,74,3.5919595E-05,P,323.920079615492,4.34275205105756E+17,14.3722438113404,False,False,False
75,0,0,75,3.58371225E-05,P,323.193192632605,4.35251924296563E+17,14.3399920381445,False,False,False
76,0,0,76,3.5606005E-05,P,321.075817973867,4.38122247575619E+17,14.2460447136333,False,False,False
77,0,0,77,3.5379235E-05,P,318.95427164428,4.41036447913689E+17,14.1519122932471,False,False,False
78,0,0,78,3.52395725E-05,P,317.670521270298,4.4281873700581E+17,14.0949526463192,False,False,False
79,0,0,79,3.60543725E-05,P,324.969097933658,4.3287334059563E+17,14.418788462259,False,False,False
80,0,0,80,3.60027925E-05,P,324.489925086478,4.33512562756461E+17,14.3975276963453,False,False,False
81,0,0,81,3.5680865E-05,P,321.588381344904,4.37423946799935E+17,14.2687870078006,False,False,False
82,0,0,82,3.591679E-05,P,323.689801587736,4.34584155332932E+17,14.3620264393169,False,False,False
83,0,0,83,3.603826E-05,P,324.804175708759,4.33093135905449E+17,14.411470909025,False,False,False
84,0,0,84,3.626116E-05,P,326.804559832793,4.30442155044788E+17,14.5002273960606,False,False,False
85,0,0,85,3.61833475E-05,P,326.098211645112,4.31374518441029E+17,14.4688869234936,False,False,False
86,0,0,86,3.59069425E-05,P,323.605024764361,4.34698006050192E+17,14.3582649152504,False,False,False
87,0,0,87,3.648354E-05,P,328.814599582694,4.2781086725291E+17,14.5894123005294,False,False,False
88,0,0,88,3.60860725E-05,P,325.221727092565,4.32537088682433E+17,14.4299975477531,False,False,False
89,0,0,89,3.60953275E-05,P,325.30538065798,4.32425860059134E+17,14.4337092331764,False,False,False
90,0,0,90,3.60112575E-05,P,324.552737563581,4.33428662684852E+17,14.4003146684787,False,False,False
91,0,0,91,3.6197565E-05,P,326.229614656412,4.31200763796525E+17,14.474717238546,False,False,False
92,0,0,92,3.6132195E-05,P,325.635993066346,4.31986825805924E+17,14.4483784137525,False,False,False
93,0,0,93,3.62145825E-05,P,326.386549145209,4.30993432116918E+17,14.4816803781516,False,False,False
94,0,0,94,3.58161275E-05,P,322.805835951043,4.35774212688722E+17,14.3228051299542,False,False,False
95,0,0,95,3.6473135E-05,P,328.777323927314,4.2785937099479E+17,14.5877583900711,False,False,False
96,0,0,96,3.6100865E-05,P,325.417585182589,4.3227675890337E+17,14.4386877167157,False,False,False
97,0,0,97,3.6077255E-05,P,325.165908908922,4.32611338270065E+17,14.4275209104746,False,False,False
98,0,0,98,3.60295025E-05,P,324.719281335875,4.33206363460098E+17,14.4077041693195,False,False,False
99,0,0,99,3.59075075E-05,P,323.631631470301,4.34662268251736E+17,14.3594454473904,False,False,False
