_Id,_Iteration,_Segment,Sample Number,Hall Voltage [Volts],Type,Mobility [cm²/(V·s)],Carrier Concentration [1/cm³],Hall Coefficient [cm³/C],V.Over,I.Over,Compliance
21,0,0,21,-0.0030426,N,260.024165769149,5.12600373849585E+18,1.21761696780019,False,False,False
22,0,0,22,-0.003049965,N,260.652192159909,5.11365292878183E+18,1.22055783134398,False,False,False
23,0,0,23,-0.00304941,N,260.605882593168,5.11456162297262E+18,1.22034097721403,False,False,False
24,0,0,24,-0.00305091,N,260.734198125724,5.11204458568652E+18,1.22094184124992,False,False,False
25,0,0,25,-0.0030500025,N,260.656094518622,5.11357637078651E+18,1.22057610494625,False,False,False
26,0,0,26,-0.0030499175,N,260.648360950122,5.11372809317986E+18,1.2205398909113,False,False,False
27,0,0,27,-0.0030509725,N,260.738913376285,5.11195213853014E+18,1.22096392138648,False,False,False
28,0,0,28,-0.0030533525,N,260.941142101541,5.10799038854997E+18,1.22191089924341,False,False,False
29,0,0,29,-0.0030583,N,261.364977903834,5.09970714715398E+18,1.22389559809979,False,False,False
30,0,0,30,-0.003044015,N,260.143290982984,5.12365643102097E+18,1.21817479626675,False,False,False
31,0,0,31,-0.0030493825,N,260.602496028447,5.11462808739341E+18,1.22032511892388,False,False,False
32,0,0,32,-0.0030497975,N,260.63802090811,5.11393096520574E+18,1.22049147152472,False,False,False
33,0,0,33,-0.0030510025,N,260.740798958406,5.1119151707614E+18,1.22097275101498,False,False,False
34,0,0,34,-0.0030495175,N,260.614965364345,5.11438337383474E+18,1.22038350916973,False,False,False
35,0,0,35,-0.00304893,N,260.563766387614,5.11538831477102E+18,1.22014375936564,False,False,False
36,0,0,36,-0.0030504975,N,260.698026016365,5.11275388693682E+18,1.22077245786208,False,False,False
37,0,0,37,-0.003050955,N,260.736928698152,5.11199104970269E+18,1.2209546277204,False,False,False
38,0,0,38,-0.0030484525,N,260.523278182357,5.11618330281777E+18,1.21995416496555,False,False,False
39,0,0,39,-0.00305005,N,260.658419717888,5.11353075521026E+18,1.220586993173,False,False,False
40,0,0,40,-0.0030496825,N,260.627775720253,5.11413199206591E+18,1.22044349631235,False,False,False
41,0,0,41,-0.003049295,N,260.595409289841,5.11476717669058E+18,1.22029193380377,False,False,False
42,0,0,42,-0.003049245,N,260.589969557411,5.11487394582268E+18,1.22026646113092,False,False,False
43,0,0,43,-0.0030497475,N,260.633167689035,5.11402619110322E+18,1.22046874532203,False,False,False
44,0,0,44,-0.0030494325,N,260.606795138531,5.11454371373317E+18,1.22034525039654,False,False,False
45,0,0,45,-0.003057365,N,261.284895540345,5.10127017895726E+18,1.22352059585983,False,False,False
46,0,0,46,-0.0030491325,N,260.580270524311,5.11506432605216E+18,1.22022104340123,False,False,False
47,0,0,47,-0.0030454,N,260.262604290173,5.12130757112481E+18,1.21873350551936,False,False,False
48,0,0,48,-0.003049125,N,260.580118386128,5.11506731245265E+18,1.2202203309827,False,False,False
49,0,0,49,-0.0030497725,N,260.635512809143,5.11398017663065E+18,1.22047972683226,False,False,False
50,0,0,50,-0.003044905,N,260.218478761096,5.12217599679242E+18,1.21852687859775,False,False,False
51,0,0,51,-0.00305219,N,260.841683318672,5.10993806232852E+18,1.22144516290979,False,False,False
52,0,0,52,-0.0030497675,N,260.634394501662,5.11400211925378E+18,1.22047449012605,False,False,False
53,0,0,53,-0.003049695,N,260.628250771514,5.11412267045614E+18,1.22044572083819,False,False,False
54,0,0,54,-0.0030514925,N,260.782694267602,5.11109393042847E+18,1.22116893447046,False,False,False
55,0,0,55,-0.003048215,N,260.500583503558,5.11662902211395E+18,1.21984789243545,False,False,False
56,0,0,56,-0.0030493075,N,260.595356463431,5.11476821352711E+18,1.22029168643317,False,False,False
57,0,0,57,-0.003048995,N,260.568904228996,5.11528745064892E+18,1.22016781837118,False,False,False
58,0,0,58,-0.003051105,N,260.749049980948,5.11175341167806E+18,1.22101138813557,False,False,False
59,0,0,59,-0.0030492625,N,260.591862703779,5.11483678731382E+18,1.22027532618057,False,False,False
60,0,0,60,-0.0030503125,N,260.680996507759,5.11308788783248E+18,1.22069271366381,False,False,False
61,0,0,61,-0.003049655,N,260.625445109086,5.11417772456576E+18,1.22043258274325,False,False,False
62,0,0,62,-0.0030511225,N,260.750049883989,5.11173380954267E+18,1.22101607038849,False,False,False
63,0,0,63,-0.0030482775,N,260.506993327099,5.11650312649504E+18,1.21987790776068,False,False,False
64,0,0,64,-0.0030486175,N,260.535932565062,5.11593480680087E+18,1.22001342173137,False,False,False
65,0,0,65,-0.003050355,N,260.68436124994,5.11302189145891E+18,1.2207084697654,False,False,False
66,0,0,66,-0.003049935,N,260.648533101477,5.11372471569982E+18,1.22054069704564,False,False,False
67,0,0,67,-0.00304842,N,260.519028081026,5.11626676811251E+18,1.21993426298652,False,False,False
68,0,0,68,-0.003049095,N,260.577150484022,5.11512557166309E+18,1.22020643316689,False,False,False
69,0,0,69,-0.00305126,N,260.761552845931,5.11150831587296E+18,1.2210699353883,False,False,False
70,0,0,70,-0.0030509,N,260.730930611408,5.11210865050164E+18,1.22092654043793,False,False,False
71,0,0,71,-0.0030507375,N,260.717610631316,5.1123698265123E+18,1.2208641668746,False,False,False
72,0,0,72,-0.0030489075,N,260.560279426704,5.11545677170978E+18,1.22012743094956,False,False,False
73,0,0,73,-0.0030486775,N,260.540981987737,5.11583565726585E+18,1.22003706669802,False,False,False
74,0,0,74,-0.0030500425,N,260.657648375675,5.11354588725091E+18,1.22058338120346,False,False,False
75,0,0,75,-0.003049415,N,260.604523913182,5.1145882880988E+18,1.22033461491382,False,False,False
76,0,0,76,-0.0030467025,N,260.37423621223,5.11911187996917E+18,1.21925624509644,False,False,False
77,0,0,77,-0.0030531,N,260.918395161485,5.10843570460791E+18,1.22180438198915,False,False,False
78,0,0,78,-0.00305003,N,260.657003885778,5.11355853079629E+18,1.22058036324615,False,False,False
79,0,0,79,-0.0030505525,N,260.700907118196,5.1126973840088E+18,1.22078594921765,False,False,False
80,0,0,80,-0.00304989,N,260.645560953651,5.11378302763017E+18,1.22052677934836,False,False,False
81,0,0,81,-0.0030483425,N,260.51280888658,5.1163889082023E+18,1.21990514032148,False,False,False
82,0,0,82,-0.003048575,N,260.533069429541,5.11599102851084E+18,1.22000001450678,False,False,False
83,0,0,83,-0.0030493625,N,260.599822141971,5.11468056607418E+18,1.2203125978971,False,False,False
84,0,0,84,-0.003050095,N,260.662597934073,5.11344878933893E+18,1.22060655853497,False,False,False
85,0,0,85,-0.0030498875,N,260.643828341401,5.11381702115756E+18,1.22051866603294,False,False,False
86,0,0,86,-0.0030496275,N,260.622051965868,5.11424430810054E+18,1.22041669364792,False,False,False
87,0,0,87,-0.0030499,N,260.647067482623,5.11375347018162E+18,1.22053383398205,False,False,False
88,0,0,88,-0.0030505125,N,260.697906018913,5.11275624030224E+18,1.22077189594918,False,False,False
89,0,0,89,-0.0030469,N,260.38910230404,5.11881962047551E+18,1.21932585864785,False,False,False
90,0,0,90,-0.00304864,N,260.538181247038,5.11589065162048E+18,1.22002395165009,False,False,False
91,0,0,91,-0.00304965,N,260.624359421605,5.11419902878592E+18,1.22042749878694,False,False,False
92,0,0,92,-0.0030495125,N,260.612856311718,5.11442476282776E+18,1.22037363309434,False,False,False
93,0,0,93,-0.0030496025,N,260.620208792309,5.11428047735974E+18,1.22040806260629,False,False,False
94,0,0,94,-0.00305022,N,260.673626048209,5.11323245868158E+18,1.22065819996166,False,False,False
95,0,0,95,-0.0030508875,N,260.730201463859,5.1121229468182E+18,1.22092312605363,False,False,False
96,0,0,96,-0.003052045,N,260.828573933213,5.11019489058442E+18,1.22138377549941,False,False,False
97,0,0,97,-0.0030432925,N,260.081233469816,5.12487897742385E+18,1.21788419911863,False,False,False
98,0,0,98,-0.0030490075,N,260.569320758682,5.11527927367295E+18,1.22016976885763,False,False,False
99,0,0,99,-0.0030499725,N,260.651946483273,5.11365774863861E+18,1.22055668091229,False,False,False
